agedays,param,sd.median
3360,HEIGHTCM,0.22235411
3361,HEIGHTCM,0.22234713
3362,HEIGHTCM,0.22234119
3363,HEIGHTCM,0.22233461
3364,HEIGHTCM,0.22237909
3365,HEIGHTCM,0.22232029
3366,HEIGHTCM,0.22231402
3367,HEIGHTCM,0.22225603
3368,HEIGHTCM,0.22225064
3369,HEIGHTCM,0.22224371
3370,HEIGHTCM,0.22223897
3371,HEIGHTCM,0.22228193
3372,HEIGHTCM,0.22222297
3373,HEIGHTCM,0.22226596
3374,HEIGHTCM,0.22225811
3375,HEIGHTCM,0.22225007
3376,HEIGHTCM,0.22224139
3377,HEIGHTCM,0.22223291
3378,HEIGHTCM,0.22217466
3379,HEIGHTCM,0.22216676
3380,HEIGHTCM,0.22211114
3381,HEIGHTCM,0.22210237
3382,HEIGHTCM,0.22209352
3383,HEIGHTCM,0.22208607
3384,HEIGHTCM,0.22207783
3385,HEIGHTCM,0.22206961
3386,HEIGHTCM,0.22206016
3387,HEIGHTCM,0.2220511
3388,HEIGHTCM,0.22204179
3389,HEIGHTCM,0.2220331
3390,HEIGHTCM,0.2220269
3391,HEIGHTCM,0.22196953
3392,HEIGHTCM,0.22196168
3393,HEIGHTCM,0.22195154
3394,HEIGHTCM,0.22194257
3395,HEIGHTCM,0.22193295
3396,HEIGHTCM,0.22192539
3397,HEIGHTCM,0.22191726
3398,HEIGHTCM,0.22195713
3399,HEIGHTCM,0.22194786
3400,HEIGHTCM,0.22193779
3401,HEIGHTCM,0.22192794
3402,HEIGHTCM,0.22191799
3403,HEIGHTCM,0.22190784
3404,HEIGHTCM,0.22189817
3405,HEIGHTCM,0.22188884
3406,HEIGHTCM,0.2218795
3407,HEIGHTCM,0.22187009
3408,HEIGHTCM,0.22185963
3653,HEIGHTCM,0.21492647
3654,HEIGHTCM,0.21486776
3655,HEIGHTCM,0.21481034
3656,HEIGHTCM,0.21475285
3657,HEIGHTCM,0.21469435
3658,HEIGHTCM,0.21463691
3659,HEIGHTCM,0.21457808
3660,HEIGHTCM,0.21452108
3661,HEIGHTCM,0.21446261
3662,HEIGHTCM,0.21440567
3663,HEIGHTCM,0.21438347
3664,HEIGHTCM,0.21432576
3665,HEIGHTCM,0.21427061
3666,HEIGHTCM,0.2142137
3667,HEIGHTCM,0.21415775
3668,HEIGHTCM,0.2140999
3669,HEIGHTCM,0.21404091
3670,HEIGHTCM,0.21398431
3671,HEIGHTCM,0.21392772
3672,HEIGHTCM,0.21387173
3673,HEIGHTCM,0.21381588
3674,HEIGHTCM,0.21375982
3675,HEIGHTCM,0.21373495
3676,HEIGHTCM,0.21367633
3677,HEIGHTCM,0.21361761
3678,HEIGHTCM,0.21355848
3679,HEIGHTCM,0.21350163
3680,HEIGHTCM,0.2134449
3681,HEIGHTCM,0.21338768
3682,HEIGHTCM,0.2133301
3683,HEIGHTCM,0.21327375
3684,HEIGHTCM,0.21325327
3685,HEIGHTCM,0.21319535
3686,HEIGHTCM,0.21313702
3687,HEIGHTCM,0.21307954
3688,HEIGHTCM,0.2130212
3689,HEIGHTCM,0.21296471
3690,HEIGHTCM,0.21290798
3691,HEIGHTCM,0.21285073
3692,HEIGHTCM,0.21279302
3693,HEIGHTCM,0.21273445
3694,HEIGHTCM,0.21267813
3695,HEIGHTCM,0.21265572
3696,HEIGHTCM,0.21259812
3697,HEIGHTCM,0.21253867
3698,HEIGHTCM,0.21248269
3699,HEIGHTCM,0.21242575
3700,HEIGHTCM,0.21237245
3701,HEIGHTCM,0.21231742
3702,HEIGHTCM,0.2122605
3703,HEIGHTCM,0.21220413
3704,HEIGHTCM,0.21215037
3705,HEIGHTCM,0.21212767
3706,HEIGHTCM,0.21207199
3707,HEIGHTCM,0.21201509
3708,HEIGHTCM,0.2119547
3709,HEIGHTCM,0.21189554
3710,HEIGHTCM,0.21183775
3711,HEIGHTCM,0.21177983
3712,HEIGHTCM,0.21172328
3713,HEIGHTCM,0.21166828
3714,HEIGHTCM,0.21161102
3715,HEIGHTCM,0.21155587
3716,HEIGHTCM,0.21315162
3717,HEIGHTCM,0.21309346
3718,HEIGHTCM,0.21303603
3719,HEIGHTCM,0.21297976
3720,HEIGHTCM,0.21292385
3721,HEIGHTCM,0.2128671
3722,HEIGHTCM,0.21281095
3723,HEIGHTCM,0.21275285
3724,HEIGHTCM,0.21269506
3725,HEIGHTCM,0.21263757
3726,HEIGHTCM,0.21261193
3727,HEIGHTCM,0.21255521
3728,HEIGHTCM,0.21249598
3729,HEIGHTCM,0.21243726
3730,HEIGHTCM,0.21238266
3731,HEIGHTCM,0.21232483
3732,HEIGHTCM,0.2122678
3733,HEIGHTCM,0.21221048
3734,HEIGHTCM,0.21215299
3735,HEIGHTCM,0.21209621
3736,HEIGHTCM,0.21203916
3737,HEIGHTCM,0.21201397
3738,HEIGHTCM,0.21195693
3739,HEIGHTCM,0.21190076
3740,HEIGHTCM,0.21184459
3741,HEIGHTCM,0.21178815
3742,HEIGHTCM,0.21173261
3743,HEIGHTCM,0.21167639
3744,HEIGHTCM,0.2116203
3745,HEIGHTCM,0.21156268
3746,HEIGHTCM,0.21150549
3747,HEIGHTCM,0.21145014
3748,HEIGHTCM,0.21142438
3749,HEIGHTCM,0.21136686
3750,HEIGHTCM,0.21131015
3751,HEIGHTCM,0.21125612
3752,HEIGHTCM,0.21120095
3753,HEIGHTCM,0.21114498
3754,HEIGHTCM,0.21108757
3755,HEIGHTCM,0.21102969
3756,HEIGHTCM,0.21097179
3757,HEIGHTCM,0.21091522
3758,HEIGHTCM,0.21088885
3759,HEIGHTCM,0.21083219
3760,HEIGHTCM,0.21077748
3761,HEIGHTCM,0.21071696
3762,HEIGHTCM,0.21065594
3763,HEIGHTCM,0.21059532
3764,HEIGHTCM,0.2105395
3765,HEIGHTCM,0.21048132
3766,HEIGHTCM,0.21042278
3767,HEIGHTCM,0.2103674
3768,HEIGHTCM,0.21033873
3769,HEIGHTCM,0.21028252
3770,HEIGHTCM,0.21022683
3771,HEIGHTCM,0.21017064
3772,HEIGHTCM,0.21011403
3773,HEIGHTCM,0.21005698
3774,HEIGHTCM,0.21000157
4018,HEIGHTCM,0.19712536
4019,HEIGHTCM,0.1970678
4020,HEIGHTCM,0.19701807
4021,HEIGHTCM,0.1969801
4022,HEIGHTCM,0.19692826
4023,HEIGHTCM,0.19687255
4024,HEIGHTCM,0.19681217
4025,HEIGHTCM,0.19675228
4026,HEIGHTCM,0.19670303
4027,HEIGHTCM,0.19662897
4028,HEIGHTCM,0.19654788
4029,HEIGHTCM,0.19648813
4030,HEIGHTCM,0.19643375
4031,HEIGHTCM,0.19638513
4032,HEIGHTCM,0.19630365
4033,HEIGHTCM,0.19623692
4034,HEIGHTCM,0.19618493
4035,HEIGHTCM,0.1961333
4036,HEIGHTCM,0.19607203
4037,HEIGHTCM,0.19598518
4038,HEIGHTCM,0.19594002
4039,HEIGHTCM,0.19589671
4040,HEIGHTCM,0.19585353
4041,HEIGHTCM,0.19582339
4042,HEIGHTCM,0.19576374
4043,HEIGHTCM,0.19571941
4044,HEIGHTCM,0.19566105
4045,HEIGHTCM,0.19560881
4046,HEIGHTCM,0.19555725
4047,HEIGHTCM,0.19551498
4048,HEIGHTCM,0.19547583
4049,HEIGHTCM,0.19542415
4050,HEIGHTCM,0.19540161
4051,HEIGHTCM,0.19534612
4052,HEIGHTCM,0.19529298
4053,HEIGHTCM,0.19522648
4054,HEIGHTCM,0.19516987
4055,HEIGHTCM,0.19510309
4056,HEIGHTCM,0.19503151
4057,HEIGHTCM,0.1949878
4058,HEIGHTCM,0.19493811
4059,HEIGHTCM,0.19487534
4060,HEIGHTCM,0.19480057
4061,HEIGHTCM,0.19477929
4062,HEIGHTCM,0.19474891
4063,HEIGHTCM,0.1946741
4064,HEIGHTCM,0.19460072
4065,HEIGHTCM,0.19455308
4066,HEIGHTCM,0.1944856
4067,HEIGHTCM,0.19442084
4068,HEIGHTCM,0.19436638
4069,HEIGHTCM,0.19430833
4070,HEIGHTCM,0.19426499
4071,HEIGHTCM,0.19424008
4072,HEIGHTCM,0.19419616
4073,HEIGHTCM,0.19414529
4074,HEIGHTCM,0.19409563
4075,HEIGHTCM,0.19403231
4076,HEIGHTCM,0.19397962
4077,HEIGHTCM,0.19392732
4078,HEIGHTCM,0.19387183
4079,HEIGHTCM,0.19381121
4080,HEIGHTCM,0.19376059
4081,HEIGHTCM,0.19370726
4082,HEIGHTCM,0.19364256
4083,HEIGHTCM,0.19358513
4084,HEIGHTCM,0.19353554
4085,HEIGHTCM,0.19348507
4086,HEIGHTCM,0.19342367
4087,HEIGHTCM,0.19336532
4088,HEIGHTCM,0.19331445
4089,HEIGHTCM,0.19326268
4090,HEIGHTCM,0.19322401
4091,HEIGHTCM,0.19315001
4092,HEIGHTCM,0.19310246
4093,HEIGHTCM,0.19305557
4094,HEIGHTCM,0.19299886
4095,HEIGHTCM,0.19294842
4096,HEIGHTCM,0.19289996
4097,HEIGHTCM,0.19286138
4098,HEIGHTCM,0.19281769
4099,HEIGHTCM,0.19276203
4100,HEIGHTCM,0.19273075
4101,HEIGHTCM,0.19268097
4102,HEIGHTCM,0.19263308
4103,HEIGHTCM,0.19257069
4104,HEIGHTCM,0.19251852
4105,HEIGHTCM,0.1924623
4106,HEIGHTCM,0.19239147
4107,HEIGHTCM,0.19233666
4108,HEIGHTCM,0.1922752
4109,HEIGHTCM,0.19221489
4110,HEIGHTCM,0.1921895
4111,HEIGHTCM,0.19212686
4112,HEIGHTCM,0.19207294
4113,HEIGHTCM,0.19200073
4114,HEIGHTCM,0.19194786
4115,HEIGHTCM,0.19189782
4116,HEIGHTCM,0.19182156
4117,HEIGHTCM,0.19176494
4118,HEIGHTCM,0.1917187
4119,HEIGHTCM,0.19168802
4120,HEIGHTCM,0.19162031
4121,HEIGHTCM,0.19154665
4122,HEIGHTCM,0.19148402
4123,HEIGHTCM,0.19143884
4124,HEIGHTCM,0.19139655
4125,HEIGHTCM,0.19135064
4126,HEIGHTCM,0.19130082
4127,HEIGHTCM,0.19124089
4128,HEIGHTCM,0.19121501
4129,HEIGHTCM,0.1911826
4130,HEIGHTCM,0.19112018
4131,HEIGHTCM,0.19107369
4132,HEIGHTCM,0.19103882
4133,HEIGHTCM,0.19097911
4134,HEIGHTCM,0.19093147
4135,HEIGHTCM,0.19086802
4136,HEIGHTCM,0.19081968
4137,HEIGHTCM,0.19078444
4138,HEIGHTCM,0.19072966
4139,HEIGHTCM,0.19067623
4383,HEIGHTCM,0.1781681
4384,HEIGHTCM,0.17809522
4385,HEIGHTCM,0.17801607
4386,HEIGHTCM,0.17796235
4387,HEIGHTCM,0.17789604
4388,HEIGHTCM,0.17782788
4389,HEIGHTCM,0.17774445
4390,HEIGHTCM,0.17766553
4391,HEIGHTCM,0.17759144
4392,HEIGHTCM,0.17754255
4393,HEIGHTCM,0.17747231
4394,HEIGHTCM,0.17743555
4395,HEIGHTCM,0.17738093
4396,HEIGHTCM,0.17732383
4397,HEIGHTCM,0.17728215
4398,HEIGHTCM,0.17723143
4399,HEIGHTCM,0.17718533
4400,HEIGHTCM,0.17712231
4401,HEIGHTCM,0.17704627
4402,HEIGHTCM,0.1769686
4403,HEIGHTCM,0.17695093
4404,HEIGHTCM,0.17689313
4405,HEIGHTCM,0.17680937
4406,HEIGHTCM,0.17677103
4407,HEIGHTCM,0.17670047
4408,HEIGHTCM,0.17665687
4409,HEIGHTCM,0.17659755
4410,HEIGHTCM,0.17651621
4411,HEIGHTCM,0.17647204
4412,HEIGHTCM,0.1763909
4413,HEIGHTCM,0.1763306
4414,HEIGHTCM,0.17626657
4415,HEIGHTCM,0.17624997
4416,HEIGHTCM,0.176173
4417,HEIGHTCM,0.17612225
4418,HEIGHTCM,0.17607234
4419,HEIGHTCM,0.17602232
4420,HEIGHTCM,0.17595503
4421,HEIGHTCM,0.17591065
4422,HEIGHTCM,0.1758104
4423,HEIGHTCM,0.17579696
4424,HEIGHTCM,0.17573479
4425,HEIGHTCM,0.17565522
4426,HEIGHTCM,0.17559832
4427,HEIGHTCM,0.17554775
4428,HEIGHTCM,0.17551051
4429,HEIGHTCM,0.17545068
4430,HEIGHTCM,0.17540467
4431,HEIGHTCM,0.17540981
4432,HEIGHTCM,0.17539193
4433,HEIGHTCM,0.17535105
4434,HEIGHTCM,0.17528622
4435,HEIGHTCM,0.17521937
4436,HEIGHTCM,0.17514583
4437,HEIGHTCM,0.1751042
4438,HEIGHTCM,0.17507257
4439,HEIGHTCM,0.17501268
4440,HEIGHTCM,0.17493211
4441,HEIGHTCM,0.17491245
4442,HEIGHTCM,0.17483532
4443,HEIGHTCM,0.17477328
4444,HEIGHTCM,0.17470926
4445,HEIGHTCM,0.17460047
4446,HEIGHTCM,0.17455207
4447,HEIGHTCM,0.17448241
4448,HEIGHTCM,0.17436512
4449,HEIGHTCM,0.17429787
4450,HEIGHTCM,0.17423362
4451,HEIGHTCM,0.17418563
4452,HEIGHTCM,0.17415102
4453,HEIGHTCM,0.17412175
4454,HEIGHTCM,0.1740312
4455,HEIGHTCM,0.17399104
4456,HEIGHTCM,0.17397061
4457,HEIGHTCM,0.17391972
4458,HEIGHTCM,0.17383298
4459,HEIGHTCM,0.17377377
4460,HEIGHTCM,0.1737154
4461,HEIGHTCM,0.17364477
4462,HEIGHTCM,0.17361876
4463,HEIGHTCM,0.17355782
4464,HEIGHTCM,0.17345843
4465,HEIGHTCM,0.17337401
4466,HEIGHTCM,0.17331631
4467,HEIGHTCM,0.17326847
4468,HEIGHTCM,0.17321867
4469,HEIGHTCM,0.17318109
4470,HEIGHTCM,0.1731043
4471,HEIGHTCM,0.17302616
4472,HEIGHTCM,0.17296465
4473,HEIGHTCM,0.17292356
4474,HEIGHTCM,0.17289001
4475,HEIGHTCM,0.17280689
4476,HEIGHTCM,0.17270879
4477,HEIGHTCM,0.17265399
4478,HEIGHTCM,0.1725504
4479,HEIGHTCM,0.17249843
4480,HEIGHTCM,0.17242248
4481,HEIGHTCM,0.17236568
4482,HEIGHTCM,0.17230691
4483,HEIGHTCM,0.17222962
4484,HEIGHTCM,0.17212887
4485,HEIGHTCM,0.17206685
4486,HEIGHTCM,0.17198473
4487,HEIGHTCM,0.17193103
4488,HEIGHTCM,0.17186059
4489,HEIGHTCM,0.17181373
4490,HEIGHTCM,0.17173348
4491,HEIGHTCM,0.17167895
4492,HEIGHTCM,0.171634
4493,HEIGHTCM,0.17158975
4494,HEIGHTCM,0.17154053
4495,HEIGHTCM,0.17149407
4496,HEIGHTCM,0.17146988
4497,HEIGHTCM,0.1713981
4498,HEIGHTCM,0.17135471
4499,HEIGHTCM,0.17123786
4500,HEIGHTCM,0.1711674
4501,HEIGHTCM,0.17112167
4502,HEIGHTCM,0.17107192
4503,HEIGHTCM,0.17103508
4504,HEIGHTCM,0.17093867
4749,HEIGHTCM,0.1574645
4750,HEIGHTCM,0.15742056
4751,HEIGHTCM,0.15737885
4752,HEIGHTCM,0.15729207
4753,HEIGHTCM,0.15720278
4754,HEIGHTCM,0.15718383
4755,HEIGHTCM,0.15723044
4756,HEIGHTCM,0.15715058
4757,HEIGHTCM,0.15709423
4758,HEIGHTCM,0.15815039
4759,HEIGHTCM,0.15807705
4760,HEIGHTCM,0.15798661
4761,HEIGHTCM,0.15791541
4762,HEIGHTCM,0.15779358
4763,HEIGHTCM,0.15773754
4764,HEIGHTCM,0.15763964
4765,HEIGHTCM,0.15755732
4766,HEIGHTCM,0.15743954
4767,HEIGHTCM,0.15734798
4768,HEIGHTCM,0.1572329
4769,HEIGHTCM,0.15716435
4770,HEIGHTCM,0.1571015
4771,HEIGHTCM,0.15705578
4772,HEIGHTCM,0.15699726
4773,HEIGHTCM,0.15698694
4774,HEIGHTCM,0.15690038
4775,HEIGHTCM,0.15686131
4776,HEIGHTCM,0.15680778
4777,HEIGHTCM,0.15679862
4778,HEIGHTCM,0.15675735
4779,HEIGHTCM,0.15665358
4780,HEIGHTCM,0.15657362
4781,HEIGHTCM,0.15653829
4782,HEIGHTCM,0.15646285
4783,HEIGHTCM,0.15640271
4784,HEIGHTCM,0.15635772
4785,HEIGHTCM,0.15626767
4786,HEIGHTCM,0.15625583
4787,HEIGHTCM,0.1562167
4788,HEIGHTCM,0.15618217
4789,HEIGHTCM,0.15611701
4790,HEIGHTCM,0.1560569
4791,HEIGHTCM,0.15598643
4792,HEIGHTCM,0.1558374
4793,HEIGHTCM,0.15579839
4794,HEIGHTCM,0.15570962
4795,HEIGHTCM,0.15564232
4796,HEIGHTCM,0.15565975
4797,HEIGHTCM,0.15559953
4798,HEIGHTCM,0.15552074
4799,HEIGHTCM,0.15546295
4800,HEIGHTCM,0.15539919
4801,HEIGHTCM,0.15521854
4802,HEIGHTCM,0.15517877
4803,HEIGHTCM,0.15515247
4804,HEIGHTCM,0.15509389
4805,HEIGHTCM,0.15499064
4806,HEIGHTCM,0.15486166
4807,HEIGHTCM,0.1547641
4808,HEIGHTCM,0.1546689
4809,HEIGHTCM,0.1545597
4810,HEIGHTCM,0.15449719
4811,HEIGHTCM,0.15440343
4812,HEIGHTCM,0.15432563
4813,HEIGHTCM,0.15426379
4814,HEIGHTCM,0.15422064
4815,HEIGHTCM,0.15409809
4816,HEIGHTCM,0.1540145
4817,HEIGHTCM,0.15399159
4818,HEIGHTCM,0.1539239
4819,HEIGHTCM,0.15387301
4820,HEIGHTCM,0.15381446
4821,HEIGHTCM,0.1537559
4822,HEIGHTCM,0.15369734
4823,HEIGHTCM,0.15363877
4824,HEIGHTCM,0.15358017
4825,HEIGHTCM,0.15352158
4826,HEIGHTCM,0.15346298
4827,HEIGHTCM,0.15342335
4828,HEIGHTCM,0.15336473
4829,HEIGHTCM,0.15330608
4830,HEIGHTCM,0.15324743
4831,HEIGHTCM,0.15318877
4832,HEIGHTCM,0.1531301
4833,HEIGHTCM,0.15307142
4834,HEIGHTCM,0.15301274
4835,HEIGHTCM,0.15295404
4836,HEIGHTCM,0.15289533
4837,HEIGHTCM,0.15285547
4838,HEIGHTCM,0.15279675
4839,HEIGHTCM,0.15273799
4840,HEIGHTCM,0.15267923
4841,HEIGHTCM,0.15262048
4842,HEIGHTCM,0.15256169
4843,HEIGHTCM,0.15250292
4844,HEIGHTCM,0.15244412
4845,HEIGHTCM,0.15238532
4846,HEIGHTCM,0.15232651
4847,HEIGHTCM,0.15228643
4848,HEIGHTCM,0.15222758
4849,HEIGHTCM,0.15216874
4850,HEIGHTCM,0.15210988
4851,HEIGHTCM,0.152051
4852,HEIGHTCM,0.15199213
4853,HEIGHTCM,0.15193324
4854,HEIGHTCM,0.15187433
4855,HEIGHTCM,0.15181543
4856,HEIGHTCM,0.15175653
4857,HEIGHTCM,0.15169759
4858,HEIGHTCM,0.15165724
4859,HEIGHTCM,0.15159829
4860,HEIGHTCM,0.15153933
4861,HEIGHTCM,0.15148035
4862,HEIGHTCM,0.15142137
4863,HEIGHTCM,0.15136237
4864,HEIGHTCM,0.15130337
4865,HEIGHTCM,0.15124436
4866,HEIGHTCM,0.15118533
4867,HEIGHTCM,0.15112631
4868,HEIGHTCM,0.15108572
4869,HEIGHTCM,0.15102667
5114,HEIGHTCM,0.13627128
5115,HEIGHTCM,0.13620988
5116,HEIGHTCM,0.13614845
5117,HEIGHTCM,0.13608703
5118,HEIGHTCM,0.13602559
5119,HEIGHTCM,0.13596414
5120,HEIGHTCM,0.1359176
5121,HEIGHTCM,0.13585612
5122,HEIGHTCM,0.13579462
5123,HEIGHTCM,0.13573311
5124,HEIGHTCM,0.1356716
5125,HEIGHTCM,0.13561009
5126,HEIGHTCM,0.13554855
5127,HEIGHTCM,0.13548701
5128,HEIGHTCM,0.13542546
5129,HEIGHTCM,0.13536389
5130,HEIGHTCM,0.13530232
5131,HEIGHTCM,0.13525552
5132,HEIGHTCM,0.1351939
5133,HEIGHTCM,0.13513228
5134,HEIGHTCM,0.13507067
5135,HEIGHTCM,0.13500904
5136,HEIGHTCM,0.13494739
5137,HEIGHTCM,0.13488573
5138,HEIGHTCM,0.13482407
5139,HEIGHTCM,0.13476239
5140,HEIGHTCM,0.13470072
5141,HEIGHTCM,0.13463902
5142,HEIGHTCM,0.13459192
5143,HEIGHTCM,0.1345302
5144,HEIGHTCM,0.13446845
5145,HEIGHTCM,0.13440672
5146,HEIGHTCM,0.13434495
5147,HEIGHTCM,0.13428319
5148,HEIGHTCM,0.13422142
5149,HEIGHTCM,0.13415962
5150,HEIGHTCM,0.13409783
5151,HEIGHTCM,0.13403603
5152,HEIGHTCM,0.13398868
5153,HEIGHTCM,0.13392684
5154,HEIGHTCM,0.13386498
5155,HEIGHTCM,0.13380313
5156,HEIGHTCM,0.13374126
5157,HEIGHTCM,0.13367938
5158,HEIGHTCM,0.13361749
5159,HEIGHTCM,0.13355559
5160,HEIGHTCM,0.13349369
5161,HEIGHTCM,0.13343176
5162,HEIGHTCM,0.13336983
5163,HEIGHTCM,0.13332221
5164,HEIGHTCM,0.13326024
5165,HEIGHTCM,0.13319828
5166,HEIGHTCM,0.13313629
5167,HEIGHTCM,0.1330743
5168,HEIGHTCM,0.13301229
5169,HEIGHTCM,0.13295029
5170,HEIGHTCM,0.13288827
5171,HEIGHTCM,0.13282624
5172,HEIGHTCM,0.13277836
5173,HEIGHTCM,0.1327163
5174,HEIGHTCM,0.13265423
5175,HEIGHTCM,0.13259214
5176,HEIGHTCM,0.13253005
5177,HEIGHTCM,0.13246796
5178,HEIGHTCM,0.13240583
5179,HEIGHTCM,0.13234371
5180,HEIGHTCM,0.13228157
5181,HEIGHTCM,0.13221943
5182,HEIGHTCM,0.13215728
5183,HEIGHTCM,0.13209513
5184,HEIGHTCM,0.13204694
5185,HEIGHTCM,0.13198474
5186,HEIGHTCM,0.13192254
5187,HEIGHTCM,0.13186033
5188,HEIGHTCM,0.1317981
5189,HEIGHTCM,0.13173586
5190,HEIGHTCM,0.13167362
5191,HEIGHTCM,0.13161136
5192,HEIGHTCM,0.13154909
5193,HEIGHTCM,0.13148682
5194,HEIGHTCM,0.13142453
5195,HEIGHTCM,0.13137607
5196,HEIGHTCM,0.13131376
5197,HEIGHTCM,0.13125142
5198,HEIGHTCM,0.13118909
5199,HEIGHTCM,0.13112673
5200,HEIGHTCM,0.13106439
5201,HEIGHTCM,0.13100201
5202,HEIGHTCM,0.13093963
5203,HEIGHTCM,0.13087724
5204,HEIGHTCM,0.13081485
5205,HEIGHTCM,0.13076612
5206,HEIGHTCM,0.13070369
5207,HEIGHTCM,0.13064125
5208,HEIGHTCM,0.1305788
5209,HEIGHTCM,0.13051634
5210,HEIGHTCM,0.13045387
5211,HEIGHTCM,0.13039139
5212,HEIGHTCM,0.13032889
5213,HEIGHTCM,0.13026638
5214,HEIGHTCM,0.13020387
5215,HEIGHTCM,0.13014136
5216,HEIGHTCM,0.13009235
5217,HEIGHTCM,0.1300298
5218,HEIGHTCM,0.12996723
5219,HEIGHTCM,0.12990466
5220,HEIGHTCM,0.12984207
5221,HEIGHTCM,0.12977947
5222,HEIGHTCM,0.12971687
5223,HEIGHTCM,0.12965426
5224,HEIGHTCM,0.12959163
5225,HEIGHTCM,0.129529
5226,HEIGHTCM,0.12946635
5227,HEIGHTCM,0.1294037
5228,HEIGHTCM,0.12935439
5229,HEIGHTCM,0.1292917
5230,HEIGHTCM,0.12922899
5231,HEIGHTCM,0.12916629
5232,HEIGHTCM,0.12910357
5233,HEIGHTCM,0.12904084
5234,HEIGHTCM,0.1289781
5235,HEIGHTCM,0.12891535
5479,HEIGHTCM,0.11331004
5480,HEIGHTCM,0.11324488
5481,HEIGHTCM,0.11318913
5482,HEIGHTCM,0.11312393
5483,HEIGHTCM,0.11305872
5484,HEIGHTCM,0.11299351
5485,HEIGHTCM,0.11292828
5486,HEIGHTCM,0.11286304
5487,HEIGHTCM,0.1127978
5488,HEIGHTCM,0.11273254
5489,HEIGHTCM,0.11267658
5490,HEIGHTCM,0.11261129
5491,HEIGHTCM,0.11254598
5492,HEIGHTCM,0.11248067
5493,HEIGHTCM,0.11241535
5494,HEIGHTCM,0.11235002
5495,HEIGHTCM,0.11228468
5496,HEIGHTCM,0.11221933
5497,HEIGHTCM,0.11215396
5498,HEIGHTCM,0.11208859
5499,HEIGHTCM,0.11202321
5500,HEIGHTCM,0.11196695
5501,HEIGHTCM,0.11190154
5502,HEIGHTCM,0.11183611
5503,HEIGHTCM,0.11177067
5504,HEIGHTCM,0.11170523
5505,HEIGHTCM,0.11163977
5506,HEIGHTCM,0.11157431
5507,HEIGHTCM,0.11150883
5508,HEIGHTCM,0.11144335
5509,HEIGHTCM,0.11137785
5510,HEIGHTCM,0.11132132
5511,HEIGHTCM,0.11125579
5512,HEIGHTCM,0.11119025
5513,HEIGHTCM,0.1111247
5514,HEIGHTCM,0.11105914
5515,HEIGHTCM,0.11099357
5516,HEIGHTCM,0.11092799
5517,HEIGHTCM,0.1108624
5518,HEIGHTCM,0.1107968
5519,HEIGHTCM,0.11073119
5520,HEIGHTCM,0.11066557
5521,HEIGHTCM,0.11060875
5522,HEIGHTCM,0.11054309
5523,HEIGHTCM,0.11047743
5524,HEIGHTCM,0.11041176
5525,HEIGHTCM,0.11034607
5526,HEIGHTCM,0.11028038
5527,HEIGHTCM,0.11021467
5528,HEIGHTCM,0.11014896
5529,HEIGHTCM,0.11008324
5530,HEIGHTCM,0.11001751
5531,HEIGHTCM,0.10995176
5532,HEIGHTCM,0.10988601
5533,HEIGHTCM,0.10982886
5534,HEIGHTCM,0.10976307
5535,HEIGHTCM,0.10969727
5536,HEIGHTCM,0.10963146
5537,HEIGHTCM,0.10956565
5538,HEIGHTCM,0.10949982
5539,HEIGHTCM,0.10943399
5540,HEIGHTCM,0.10936814
5541,HEIGHTCM,0.10930228
5542,HEIGHTCM,0.10924488
5543,HEIGHTCM,0.10917899
5544,HEIGHTCM,0.10911309
5545,HEIGHTCM,0.10904718
5546,HEIGHTCM,0.10898126
5547,HEIGHTCM,0.10891533
5548,HEIGHTCM,0.10884938
5549,HEIGHTCM,0.10878343
5550,HEIGHTCM,0.10871747
5551,HEIGHTCM,0.1086515
5552,HEIGHTCM,0.10859383
5553,HEIGHTCM,0.10852782
5554,HEIGHTCM,0.10846181
5555,HEIGHTCM,0.10839579
5556,HEIGHTCM,0.10832975
5557,HEIGHTCM,0.1082637
5558,HEIGHTCM,0.10819765
5559,HEIGHTCM,0.10813159
5560,HEIGHTCM,0.10806551
5561,HEIGHTCM,0.10851146
5562,HEIGHTCM,0.10844436
5563,HEIGHTCM,0.10838557
5564,HEIGHTCM,0.10831843
5565,HEIGHTCM,0.10825958
5566,HEIGHTCM,0.10819241
5567,HEIGHTCM,0.10813349
5568,HEIGHTCM,0.10807453
5569,HEIGHTCM,0.1080073
5570,HEIGHTCM,0.10794005
5571,HEIGHTCM,0.107881
5572,HEIGHTCM,0.10781372
5573,HEIGHTCM,0.1077546
5574,HEIGHTCM,0.10768728
5575,HEIGHTCM,0.1076281
5576,HEIGHTCM,0.10756075
5577,HEIGHTCM,0.1075015
5578,HEIGHTCM,0.10743411
5579,HEIGHTCM,0.10737479
5580,HEIGHTCM,0.10731544
5581,HEIGHTCM,0.10724799
5582,HEIGHTCM,0.10718857
5583,HEIGHTCM,0.10712108
5584,HEIGHTCM,0.10706159
5585,HEIGHTCM,0.10699407
5586,HEIGHTCM,0.10692654
5587,HEIGHTCM,0.10686696
5588,HEIGHTCM,0.10679939
5589,HEIGHTCM,0.10673974
5590,HEIGHTCM,0.10667214
5591,HEIGHTCM,0.10661243
5592,HEIGHTCM,0.10654479
5593,HEIGHTCM,0.10647713
5594,HEIGHTCM,0.10641733
5595,HEIGHTCM,0.10634964
5596,HEIGHTCM,0.10628977
5597,HEIGHTCM,0.10622204
