agedays,sex,cdc_wt_l,cdc_wt_m,cdc_wt_s,cdc_ht_l,cdc_ht_m,cdc_ht_s,cdc_hc_l,cdc_hc_m,cdc_hc_s,cdc_wt_csd_pos,cdc_wt_csd_neg,cdc_ht_csd_pos,cdc_ht_csd_neg,cdc_hc_csd_pos,cdc_hc_csd_neg,cdc_bmi_l,cdc_bmi_m,cdc_bmi_s,cdc_bmi_csd_pos,cdc_bmi_csd_neg
69,0,.77388483,5.4949794,.13106488,-.8935402,58.976257,.042202178,3.442646,40.353962,.037787374,.74060082,.69773388,2.7047272,2.3045044,1.4019032,1.6910572,,,,,
69,1,.94626272,5.0759773,.12791461,.37084496,57.491909,.042020552,-1.5994457,39.089462,.035651758,.65345001,.64444208,2.4801712,2.3524361,1.5371399,1.2761402,,,,,
70,0,.76257944,5.520309,.13086282,-.90810788,59.067341,.042141031,3.4234431,40.397228,.037675615,.74389791,.69883299,2.7064953,2.30369,1.4004364,1.6857834,,,,,
70,1,.93998671,5.09796,.1277671,.38635179,57.578381,.041974835,-1.5988531,39.13158,.035567351,.65600991,.64593196,2.4794903,2.3549881,1.5347385,1.2747669,,,,,
71,0,.75138038,5.5455565,.13066293,-.92237377,59.157776,.042081218,3.4041955,40.440083,.037565455,.74718332,.69993448,2.708271,2.3029385,1.3989983,1.680584,,,,,
71,1,.93375111,5.1198812,.12762076,.40166956,57.664299,.041930094,-1.5981604,39.173313,.035484232,.65856099,.64741635,2.4788609,2.3575439,1.5323696,1.2734203,,,,,
72,0,.7402873,5.5707211,.13046521,-.93634444,59.247581,.042022694,3.384907,40.482536,.037456859,.75045633,.70103836,2.7100563,2.302248,1.3975868,1.6754551,,,,,
72,1,.92755538,5.1417398,.12747554,.4168008,57.749676,.041886292,-1.5973691,39.214661,.035402369,.66110325,.64889503,2.4782829,2.3601055,1.530035,1.2720985,,,,,
73,0,.72929996,5.5958042,.1302696,-.95002621,59.336769,.041965414,3.365581,40.524601,.037349783,.75371766,.7021451,2.711853,2.3016167,1.3962002,1.6703968,,,,,
73,1,.92139906,5.163537,.12733148,.43174794,57.834526,.041843399,-1.596481,39.255638,.035321727,.66363692,.65036833,2.4777527,2.3626728,1.5277328,1.2708035,,,,,
74,0,.71841794,5.6208057,.13007608,-.96342564,59.425354,.04190933,3.3462212,40.566277,.03724419,.75696683,.70325398,2.7136536,2.3010406,1.3948402,1.6654053,,,,,
74,1,.91528159,5.1852732,.12718852,.44651344,57.918858,.041801382,-1.5954974,39.296246,.035242271,.66616201,.65183592,2.4772701,2.3652401,1.5254593,1.2695332,,,,,
75,0,.70764095,5.6457257,.12988462,-.97654915,59.513355,.041854396,3.3268313,40.607578,.037140038,.7602036,.70436549,2.7154598,2.3005199,1.3935013,1.6604786,,,,,
75,1,.90920246,5.2069473,.12704664,.4610998,58.002689,.04176021,-1.5944202,39.336502,.035163973,.66867852,.65329802,2.4768314,2.3678131,1.5232182,1.2682858,,,,,
76,0,.69696867,5.6705642,.12969516,-.98940313,59.600784,.041800573,3.3074145,40.648514,.037037283,.76342821,.70547915,2.7172775,2.3000526,1.3921871,1.6556187,,,,,
76,1,.90316111,5.2285609,.12690584,.47550946,58.086029,.041719846,-1.5932508,39.376404,.035086792,.67118645,.6547544,2.4764385,2.3703861,1.5210037,1.2670612,,,,,
77,0,.68645638,5.6953292,.12950599,-1.0024388,59.688923,.041743763,3.2882135,40.68969,.036932722,.76662564,.70659208,2.7189198,2.2994385,1.3907948,1.6507072,,,,,
77,1,.89713162,5.2501154,.12676492,.48984727,58.169888,.041677292,-1.592072,39.416531,.035008077,.67368174,.65619731,2.4759388,2.3728466,1.5187206,1.2657871,,,,,
78,0,.67605346,5.7200141,.12931861,-1.0152611,59.776649,.041687578,3.2690163,40.730576,.036829174,.76980901,.70770693,2.7205505,2.2988529,1.3894138,1.6458454,,,,,
78,1,.89113635,5.2716088,.12662493,.50402325,58.253376,.041635193,-1.5908121,39.456379,.034930158,.6761682,.65763366,2.4754639,2.3752956,1.5164528,1.2645264,,,,,
79,0,.66575354,5.7446189,.12913316,-1.0278271,59.863831,.041632418,3.2497997,40.771111,.036726948,.77297997,.70882392,2.7221832,2.298317,1.388052,1.6410446,,,,,
79,1,.88517761,5.2930417,.12648596,.51802862,58.336395,.041593846,-1.5894637,39.495895,.034853298,.67864585,.65906441,2.475029,2.3777428,1.5142136,1.2632885,,,,,
80,0,.65555584,5.7691431,.12894966,-1.0401404,59.950481,.041578267,3.2305663,40.811298,.036626026,.77613854,.70994282,2.7238216,2.2978268,1.386713,1.6363049,,,,,
80,1,.87925512,5.314414,.126348,.531865,58.418957,.041553237,-1.588028,39.53508,.034777481,.68111515,.66048956,2.4746361,2.3801918,1.512001,1.2620716,,,,,
81,0,.64545959,5.7935877,.12876807,-1.052204,60.036602,.041525114,3.2113175,40.851147,.036526393,.77928472,.71106386,2.725462,2.2973843,1.3853951,1.6316242,,,,,
81,1,.87336838,5.3357263,.12621106,.54553419,58.501064,.041513357,-1.5865057,39.57394,.034702692,.68357587,.6619091,2.4742794,2.3826408,1.5098152,1.2608757,,,,,
82,0,.63546419,5.8179531,.12858836,-1.0640212,60.122204,.041472934,3.1920552,40.890652,.036428031,.78241873,.71218681,2.7271023,2.2969856,1.3840961,1.6270027,,,,,
82,1,.86751717,5.3569789,.12607513,.55903792,58.582718,.041474193,-1.5848979,39.61248,.034628917,.68602848,.6633234,2.4739628,2.385088,1.5076561,1.2597008,,,,,
83,0,.62556881,5.8422384,.12841052,-1.0755954,60.207287,.041421719,3.1727815,40.929825,.036330923,.78554058,.71331143,2.7287502,2.2966347,1.3828201,1.6224403,,,,,
83,1,.86170107,5.378171,.12594017,.57237798,58.663929,.041435733,-1.5832056,39.6507,.034556139,.68847227,.66473222,2.4736843,2.387537,1.5055218,1.2585468,,,,,
84,0,.61577278,5.8664451,.12823454,-1.0869298,60.291866,.04137145,3.1534982,40.96867,.036235049,.78865004,.7144382,2.7303982,2.2963257,1.3815632,1.6179352,,,,,
84,1,.85591978,5.3993034,.12580621,.58555603,58.744698,.041397966,-1.58143,39.688602,.034484349,.69090796,.66613555,2.4734421,2.389986,1.5034142,1.257412,,,,,
85,0,.60607535,5.8905725,.12806039,-1.0980276,60.375942,.041322108,3.1342072,41.007187,.036140393,.79174733,.71556687,2.7320499,2.2960625,1.3803253,1.6134853,,,,,
85,1,.85017294,5.4203763,.12567322,.5985738,58.825035,.041360881,-1.5795718,39.7262,.034413528,.69333553,.66753364,2.4732361,2.3924351,1.5013332,1.2562981,,,,,
86,0,.59647578,5.9146218,.12788804,-1.1088922,60.459522,.04127368,3.1149104,41.04538,.036046933,.79483271,.71669698,2.7337055,2.2958393,1.3791084,1.6090927,,,,,
86,1,.84446013,5.4413896,.12554118,.61143309,58.904942,.041324463,-1.5776324,39.763489,.034343664,.69575453,.668926,2.4730663,2.3948841,1.4992771,1.2552032,,,,,
87,0,.58697337,5.938592,.12771749,-1.1195269,60.542618,.041226149,3.0956097,41.08326,.035954662,.79790592,.71782923,2.7353668,2.29566,1.3779106,1.6047535,,,,,
87,1,.83878106,5.4623437,.12541008,.62413561,58.984428,.041288704,-1.5756124,39.800476,.034274738,.69816542,.67031312,2.4729309,2.3973331,1.4972458,1.2541294,,,,,
88,0,.5775674,5.9624844,.12754871,-1.1299348,60.625225,.041179497,3.0763071,41.120823,.035863552,.80096698,.71896291,2.7370281,2.2955208,1.3767338,1.6004696,,,,,
88,1,.83313543,5.4832392,.12527993,.63668305,59.063496,.041253589,-1.5735132,39.837162,.034206744,.70056844,.67169523,2.4728298,2.3997822,1.4952374,1.2530746,,,,,
89,0,.56825715,5.986299,.12738168,-1.1401193,60.707363,.041133706,3.0570042,41.158073,.03577359,.80401611,.72009826,2.7386951,2.2954216,1.3755741,1.5962391,,,,,
89,1,.82752275,5.5040751,.12515071,.64907724,59.142147,.041219112,-1.5713354,39.873554,.034139659,.70296288,.67307186,2.472765,2.4022293,1.4932556,1.252039,,,,,
90,0,.55904186,6.0100355,.12721638,-1.1500837,60.789028,.041088767,3.0377033,41.195023,.035684757,.80705333,.72123528,2.740366,2.2953625,1.3744335,1.592062,,,,,
90,1,.82194281,5.5248523,.12502241,.66131991,59.220398,.041185252,-1.5690804,39.909657,.034073472,.70534945,.67444324,2.4727325,2.4046783,1.4912968,1.2510223,,,,,
91,0,.5499208,6.0336952,.1270528,-1.1598312,60.870235,.041044656,3.0184059,41.231667,.035597038,.81007862,.72237372,2.7420368,2.2953415,1.373312,1.5879345,,,,,
91,1,.81639516,5.5455713,.12489501,.67341268,59.298244,.041152004,-1.566749,39.945469,.034008168,.70772815,.67580914,2.4727306,2.4071274,1.4893627,1.2500229,,,,,
92,0,.54089332,6.0572772,.12689091,-1.1693652,60.950981,.041001365,2.9991143,41.268017,.035510413,.81309199,.72351384,2.7437134,2.2953587,1.3722095,1.5838604,,,,,
92,1,.81087953,5.5662317,.12476851,.68535745,59.375694,.041119356,-1.5643421,39.981003,.033943731,.71009851,.67717004,2.4727631,2.4095745,1.4874516,1.2490425,,,,,
93,0,.53195858,6.0807824,.12673068,-1.1786888,61.031281,.04095887,2.97983,41.30407,.035424866,.81609321,.72465539,2.7453918,2.295414,1.3711243,1.5798359,,,,,
93,1,.80539554,5.5868335,.12464289,.69715583,59.452751,.041087296,-1.561861,40.016254,.033880152,.71246099,.67852569,2.4728279,2.4120216,1.4855633,1.2480812,,,,,
94,0,.52311593,6.1042104,.12657212,-1.1878053,61.111141,.040917158,2.9605551,41.339836,.035340376,.81908274,.72579837,2.7470722,2.2955055,1.3700581,1.575861,,,,,
94,1,.79994279,5.6073775,.12451816,.70880955,59.529427,.04105581,-1.5593065,40.051228,.03381741,.71481562,.67987609,2.4729195,2.4144688,1.483696,1.2471371,,,,,
95,0,.51436466,6.1275625,.12641518,-1.196718,61.190559,.04087621,2.9412913,41.375317,.03525693,.82206059,.72694254,2.7487526,2.2956314,1.3690071,1.5719357,,,,,
95,1,.79452097,5.6278639,.12439429,.72032052,59.605721,.041024886,-1.5566797,40.085934,.033755496,.71716213,.68122125,2.4730453,2.416914,1.4818535,1.2462101,,,,,
96,0,.50570399,6.1508384,.12625986,-1.2054303,61.26955,.040836018,2.9220409,41.410515,.035174508,.82502651,.72808814,2.7504406,2.2957935,1.3679752,1.568058,,,,,
96,1,.78912979,5.6482921,.12427128,.73169029,59.681641,.040994514,-1.5539815,40.120369,.03369439,.71950102,.6825614,2.4731979,2.4193592,1.480032,1.2453003,,,,,
97,0,.49713323,6.1740379,.12610614,-1.2139453,61.348118,.040796556,2.9028056,41.445438,.035093091,.82798076,.72923517,2.7521305,2.29599,1.3669605,1.5642281,,,,,
97,1,.78376877,5.6686625,.12414911,.74292064,59.757191,.040964682,-1.5512131,40.154541,.033634085,.7218318,.6838963,2.4733791,2.4218044,1.4782333,1.2444096,,,,,
98,0,.48865163,6.1971617,.12595399,-1.2222664,61.42627,.040757809,2.8835871,41.480087,.035012666,.83092332,.73038316,2.7538185,2.2962189,1.3659611,1.5604439,,,,,
98,1,.77843767,5.6889758,.12402778,.75401336,59.832378,.040935379,-1.5483754,40.188454,.033574559,.72415471,.68522596,2.4735889,2.4242477,1.4764538,1.2435341,,,,,
99,0,.48025849,6.2202101,.12580338,-1.2303967,61.504013,.040719766,2.8643878,41.514469,.034933213,.83385396,.73153234,2.7555122,2.2964821,1.3649788,1.5567074,,,,,
99,1,.77313608,5.7092319,.12390728,.76497018,59.907207,.040906589,-1.5454693,40.222111,.0335158,.72646999,.68655062,2.4738293,2.4266891,1.4746971,1.2426739,,,,,
100,0,.47195306,6.2431831,.12565432,-1.2383398,61.581352,.040682409,2.8452089,41.548584,.034854714,.83677292,.7326827,2.757206,2.2967758,1.3640118,1.5530148,,,,,
100,1,.76786369,5.7294307,.12378758,.77579284,59.981686,.040878307,-1.542496,40.255512,.033457793,.72877765,.68787003,2.4740925,2.4291306,1.4729595,1.2418308,,,,,
101,0,.46373466,6.2660813,.12550677,-1.2460988,61.658291,.040645719,2.8260527,41.582439,.03477715,.83968019,.73383403,2.7589016,2.2971001,1.36306,1.549366,,,,,
101,1,.76262009,5.7495723,.1236687,.78648305,60.055813,.040850516,-1.5394564,40.288666,.033400524,.73107743,.68918419,2.4743862,2.4315681,1.4712429,1.241003,,,,,
102,0,.4556025,6.2889047,.12536071,-1.2536768,61.734844,.040609684,2.806921,41.616035,.034700505,.84257603,.73498654,2.7605991,2.2974548,1.3621254,1.5457611,,,,,
102,1,.75740498,5.7696576,.12355061,.79704249,60.129601,.04082321,-1.5363516,40.321579,.033343982,.73336935,.69049358,2.4747009,2.4340076,1.4695454,1.2401924,,,,,
103,0,.4475559,6.3116531,.12521613,-1.2610772,61.811008,.040574282,2.7878158,41.64938,.034624759,.84545994,.73613977,2.7623005,2.2978382,1.3612041,1.5422001,,,,,
103,1,.75221807,5.7896857,.1234333,.807473,60.203049,.040796369,-1.5331825,40.354248,.033288147,.73565388,.69179749,2.4750443,2.4364433,1.4678688,1.2393951,,,,,
104,0,.43959415,6.3343277,.125073,-1.2683034,61.886799,.040539503,2.768739,41.682476,.034549903,.84833241,.73729396,2.763998,2.2982521,1.3602982,1.5386791,,,,,
104,1,.74705887,5.8096581,.12331676,.81777632,60.276169,.040769987,-1.5299501,40.386677,.033233009,.73793054,.69309664,2.4754105,2.4388771,1.4662094,1.2386131,,,,,
105,0,.43171647,6.3569279,.12493131,-1.2753584,61.962219,.040505327,2.7496924,41.715332,.034475908,.85119295,.7384491,2.7656975,2.2986927,1.3594055,1.535202,,,,,
105,1,.74192709,5.8295736,.123201,.82795411,60.348961,.040744051,-1.5266556,40.418877,.033178549,.74019957,.69439054,2.4757996,2.441309,1.4645691,1.2378464,,,,,
106,0,.42392215,6.3794546,.12479104,-1.2822459,62.037273,.040471736,2.7306781,41.747944,.034402765,.85404253,.73960495,2.7673969,2.29916,1.3585281,1.531765,,,,,
106,1,.73682243,5.8494334,.12308598,.83800817,60.421436,.040718548,-1.5232998,40.450848,.033124756,.7424612,.69567919,2.4762135,2.443737,1.4629478,1.237093,,,,,
107,0,.41620579,6.4019089,.12465169,-1.2890708,62.112194,.040438086,2.7117643,41.780449,.034329839,.85687733,.74075866,2.7690754,2.2996216,1.3576412,1.528347,,,,,
107,1,.73173589,5.8692379,.1229714,.84798157,60.493774,.040693011,-1.5199072,40.482712,.033071104,.74471426,.69696045,2.4766235,2.4461479,1.4613247,1.2363396,,,,,
108,0,.40856609,6.4242916,.12451319,-1.2958497,62.187019,.040404271,2.6929617,41.812866,.034257039,.85969734,.74190974,2.7707214,2.3000698,1.3567429,1.5249443,,,,,
108,1,.72666615,5.8889875,.12285722,.85788137,60.56601,.04066737,-1.5164819,40.514496,.033017516,.74695849,.69823432,2.4770279,2.4485397,1.4596977,1.2355824,,,,,
109,0,.40100762,6.4466014,.12437607,-1.3024684,62.261494,.040371008,2.6741953,41.845058,.034185044,.86250615,.74306178,2.7723675,2.3005447,1.3558578,1.5215816,,,,,
109,1,.72162259,5.9086814,.12274377,.86766177,60.637936,.040642135,-1.5129977,40.546059,.032964561,.7491951,.69950271,2.4774532,2.4509277,1.4580879,1.2348385,,,,,
110,0,.39352983,6.4688382,.12424029,-1.3089291,62.335621,.040338289,2.6554666,41.877018,.034113854,.86530328,.7442143,2.7740116,2.3010426,1.3549862,1.518259,,,,,
110,1,.71660501,5.9283195,.12263104,.87732393,60.70956,.040617306,-1.5094558,40.577404,.032912228,.75142431,.70076632,2.4779034,2.4533119,1.4564953,1.234108,,,,,
111,0,.386132,6.4910021,.12410585,-1.3152335,62.409405,.04030611,2.6367762,41.908752,.03404345,.86808872,.74536729,2.7756596,2.3015671,1.3541279,1.5149727,,,,,
111,1,.71161318,5.9479027,.12251902,.88686907,60.78088,.040592872,-1.5058564,40.608532,.032860518,.75364614,.70202494,2.4783726,2.4556942,1.4549198,1.2333927,,,,,
112,0,.37881348,6.5130939,.12397274,-1.3213835,62.482853,.040274456,2.6181252,41.940266,.033973828,.87086296,.746521,2.7773037,2.3021145,1.353281,1.5117226,,,,,
112,1,.70664686,5.9674306,.12240772,.89629835,60.851898,.040568829,-1.5022005,40.639446,.032809414,.75586057,.7032783,2.4788589,2.4580746,1.4533615,1.2326889,,,,,
113,0,.3715736,6.5351133,.12384094,-1.3273809,62.555965,.040243324,2.5995147,41.971554,.033904977,.87362576,.74767518,2.7789478,2.3026867,1.3524456,1.5085125,,,,,
113,1,.70170575,5.9869037,.12229712,.90561289,60.922623,.040545173,-1.4984887,40.670151,.032758914,.75806737,.7045269,2.4793701,2.4604511,1.4518185,1.2319965,,,,,
114,0,.36441171,6.5570607,.12371043,-1.3332276,62.628746,.040212709,2.5809453,42.002625,.033836894,.87637734,.74882984,2.7805939,2.3032818,1.3516235,1.5053368,,,,,
114,1,.69678974,6.0063214,.12218721,.91481388,60.993057,.040521901,-1.4947217,40.700645,.03270901,.76026702,.70577049,2.4799004,2.4628239,1.4502926,1.2313194,,,,,
115,0,.35732713,6.5789361,.12358122,-1.3389256,62.701195,.040182598,2.5624185,42.033478,.033769559,.87911725,.74998498,2.782238,2.3038998,1.3508148,1.5021992,,,,,
115,1,.69189852,6.0256848,.122078,.92390245,61.063198,.040499002,-1.4909,40.730934,.032659695,.76245952,.70700932,2.4804516,2.4651966,1.4487839,1.2306538,,,,,
116,0,.35031927,6.60074,.12345327,-1.3444766,62.773323,.040152989,2.5439348,42.064117,.03370297,.88184619,.75114059,2.7838821,2.3045425,1.3500175,1.4990959,,,,,
116,1,.68703187,6.0449939,.12196948,.93287981,61.133049,.040476471,-1.4870245,40.761013,.03261096,.76464462,.70824313,2.4810219,2.4675636,1.4472904,1.2300014,,,,,
117,0,.34338737,6.6224723,.12332659,-1.3498825,62.845127,.040123869,2.5254955,42.094543,.033637118,.88456368,.75229669,2.7855282,2.3052063,1.3492317,1.4960289,,,,,
117,1,.68218952,6.0642481,.12186163,.94174713,61.202618,.040454309,-1.4830959,40.790894,.032562796,.76682234,.70947218,2.4816113,2.4699306,1.4458141,1.2293606,,,,,
118,0,.33653083,6.6441336,.12320115,-1.3551451,62.916611,.040095236,2.5071013,42.12476,.033571992,.88727045,.75345302,2.7871704,2.305891,1.3484592,1.4929962,,,,,
118,1,.67737138,6.0834484,.12175446,.95050555,61.271908,.040432505,-1.4791148,40.820572,.032515202,.76899314,.71069646,2.4822178,2.4722939,1.4443531,1.2287331,,,,,
119,0,.32974899,6.6657243,.12307695,-1.3602664,62.987782,.040067077,2.4887533,42.154766,.033507586,.88996577,.75461006,2.7888165,2.3065987,1.3476963,1.4899998,,,,,
119,1,.67257702,6.1025949,.12164795,.95915627,61.340916,.040411055,-1.4750818,40.850052,.032468162,.77115655,.71191573,2.4828434,2.4746552,1.4429073,1.228117,,,,,
120,0,.32304117,6.6872439,.12295397,-1.3652482,63.058643,.04003939,2.4704528,42.18457,.033443883,.89264989,.75576711,2.7904568,2.3073292,1.3469467,1.4870358,,,,,
120,1,.66780639,6.1216869,.12154211,.96770042,61.409649,.040389951,-1.4709978,40.879337,.032421675,.77331305,.71313047,2.4834919,2.4770126,1.4414768,1.2275143,,,,,
121,0,.3164067,6.708693,.12283219,-1.3700924,63.129192,.040012162,2.4522002,42.214169,.033380885,.89532304,.75692463,2.7921009,2.3080788,1.3462086,1.4841061,,,,,
121,1,.66305912,6.1407251,.12143692,.97613919,61.478107,.04036919,-1.4668633,40.908424,.032375731,.77546215,.71434021,2.4841518,2.4793663,1.4400616,1.2269211,,,,,
122,0,.30984497,6.730072,.1227116,-1.3748007,63.19944,.039985389,2.4339969,42.243568,.033318572,.89798498,.75808239,2.7937431,2.3088512,1.3454819,1.4812088,,,,,
122,1,.65833503,6.1597104,.12133238,.98447371,61.546299,.040348772,-1.462679,40.937325,.032330323,.77760458,.71554542,2.4848347,2.48172,1.4386616,1.2263412,,,,,
123,0,.30335525,6.7513804,.1225922,-1.3793752,63.269386,.039959062,2.4158435,42.272766,.033256941,.90063643,.75924063,2.7953873,2.3096428,1.3447647,1.4783459,,,,,
123,1,.65363389,6.1786418,.12122848,.99270517,61.61422,.040328681,-1.4584458,40.96603,.032285444,.77973986,.71674562,2.4855309,2.4840698,1.4372768,1.2257729,,,,,
124,0,.29693693,6.7726197,.12247395,-1.3838177,63.339035,.039933179,2.3977413,42.301773,.033195984,.90327668,.76039886,2.7970276,2.3104553,1.3440609,1.4755135,,,,,
124,1,.64895552,6.1975198,.12112522,1.0008347,61.681877,.040308919,-1.4541641,40.994553,.032241084,.78186798,.71794128,2.486248,2.4864159,1.4359074,1.2252159,,,,,
125,0,.29058933,6.7937889,.12235686,-1.3881299,63.40839,.039907724,2.3796914,42.330582,.03313569,.9059062,.76155734,2.7986698,2.3112869,1.3433666,1.4727154,,,,,
125,1,.64429957,6.2163448,.12102259,1.0088636,61.749275,.040289477,-1.4498348,41.022888,.032197241,.78398919,.71913218,2.4869804,2.48876,1.4345512,1.2246704,,,,,
126,0,.2843118,6.814889,.12224092,-1.3923138,63.477451,.039882693,2.3616943,42.3592,.033076048,.90852451,.76271605,2.8003101,2.3121376,1.3426838,1.4699478,,,,,
126,1,.6396659,6.2351165,.12092058,1.0167929,61.816414,.040270351,-1.4454585,41.051037,.032153901,.78610349,.72031856,2.4877319,2.4911003,1.4332104,1.2241344,,,,,
127,0,.27810368,6.8359199,.12212609,-1.3963714,63.546227,.03985808,2.3437512,42.387627,.03301705,.9111321,.76387477,2.8019524,2.3130074,1.3420105,1.4672108,,,,,
127,1,.63505429,6.2538357,.12081919,1.0246238,61.883297,.040251534,-1.441036,41.07901,.03211106,.78821087,.72150016,2.4884968,2.4934387,1.4318829,1.2236118,,,,,
128,0,.27196428,6.8568816,.12201238,-1.4003042,63.614719,.039833877,2.3258631,42.415867,.03295869,.91372895,.76503348,2.8035908,2.3138962,1.3413486,1.4645061,,,,,
128,1,.63046443,6.2725024,.12071841,1.0323573,61.949928,.040233027,-1.4365677,41.1068,.032068711,.79031157,.72267723,2.4892769,2.4957752,1.4305706,1.2230988,,,,,
129,0,.26589298,6.8777747,.12189977,-1.4041144,63.68293,.039810073,2.3080311,42.443924,.032900952,.91631532,.76619244,2.805233,2.3148022,1.3406963,1.4618301,,,,,
129,1,.62589616,6.2911162,.12061824,1.039995,62.016308,.040214814,-1.4320545,41.134415,.032026846,.79240537,.72384953,2.4900761,2.498106,1.4292717,1.2225971,,,,,
130,0,.2598891,6.8985991,.12178825,-1.4078037,63.750862,.039786667,2.290256,42.471798,.032843836,.91889071,.76735115,2.8068695,2.3157272,1.3400536,1.4591846,,,,,
130,1,.62134916,6.3096776,.12051867,1.0475376,62.082439,.040196899,-1.4274971,41.161854,.031985458,.79449224,.72501731,2.4908886,2.5004368,1.4279861,1.222105,,,,,
131,0,.253952,6.9193554,.12167779,-1.411374,63.818523,.039763648,2.2725389,42.499493,.032787327,.92145538,.7685101,2.8085079,2.3166714,1.3394222,1.4565697,,,,,
131,1,.61682326,6.328187,.12041969,1.0549866,62.148331,.040179271,-1.4228961,41.189125,.031944536,.79657245,.72618032,2.4917145,2.5027637,1.4267139,1.2216225,,,,,
132,0,.24808097,6.9400439,.1215684,-1.4148272,63.885914,.039741006,2.2548807,42.527008,.032731414,.92400956,.76966882,2.8101444,2.3176308,1.3388004,1.4539833,,,,,
132,1,.61231828,6.3466444,.1203213,1.0623429,62.213982,.04016193,-1.4182522,41.216221,.031904075,.79864573,.72733903,2.4925575,2.5050869,1.4254551,1.2211514,,,,,
133,0,.2422754,6.9606643,.12146006,-1.4181651,63.953033,.039718736,2.2372823,42.554348,.032676093,.92655301,.77082753,2.8117828,2.3186073,1.3381882,1.4514256,,,,,
133,1,.60783386,6.3650498,.12022348,1.0696079,62.279388,.040144861,-1.4135662,41.243149,.031864073,.80071235,.72849298,2.4934158,2.5074062,1.4242096,1.2206917,,,,,
134,0,.2365346,6.9812169,.12135275,-1.4213896,64.019897,.039696831,2.2197447,42.581512,.032621354,.92908597,.77198601,2.8134155,2.3196011,1.3375835,1.4488964,,,,,
134,1,.60336989,6.3834038,.12012625,1.0767826,62.344566,.040128067,-1.4088386,41.269913,.031824514,.80277252,.72964239,2.4942856,2.5097237,1.4229755,1.2202396,,,,,
135,0,.23085792,7.0017018,.12124646,-1.4245025,64.086494,.039675284,2.2022691,42.608509,.032567184,.93160844,.77314448,2.815052,2.32061,1.3369904,1.4463959,,,,,
135,1,.59892607,6.4017057,.12002958,1.0838683,62.409508,.040111542,-1.4040703,41.296513,.031785391,.80482578,.73078728,2.4951706,2.5120392,1.4217548,1.2197971,,,,,
136,0,.2252447,7.02212,.12114117,-1.4275059,64.15284,.039654087,2.1848562,42.635334,.032513577,.93412042,.77430248,2.8166847,2.3216362,1.3364048,1.443922,,,,,
136,1,.59450215,6.4199562,.11993348,1.090866,62.47422,.040095277,-1.3992618,41.322952,.031746704,.80687237,.73192763,2.4960709,2.514349,1.4205475,1.2193661,,,,,
137,0,.21969362,7.0424714,.12103686,-1.4304048,64.218933,.039633214,2.1675096,42.661999,.032460507,.93662143,.77546024,2.8183136,2.3226757,1.3358269,1.4414768,,,,,
137,1,.59009761,6.4381557,.11983792,1.0977788,62.538715,.040079255,-1.3944148,41.349236,.031708427,.80891252,.73306346,2.4969807,2.5166569,1.4193516,1.2189426,,,,,
138,0,.21418354,7.062758,.12093289,-1.4333055,64.284988,.039612152,2.1503081,42.688629,.03240741,.93910956,.77661228,2.8199234,2.3237019,1.3352375,1.4390373,,,,,
